Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Commute,Activity Gear,Filename,Elapsed Time2,Moving Time,Distance3,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Watts,Calories,Perceived Exertion,Perceived Relative Effort,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
4167156186,"8 Oct 2020, 10:17:21",Lunch Ride,Ride,5308,25.89,FALSE,Carrera Zelos,activities/4167156186.gpx,5308,4900,25894,14.5,5.284489632,415.7089844,415.7090149,31.29999924,149.1999969,29.89999962,0,114.5815277,626.0161743,4,54,1,,1602151168,3,15.68000031,15.68000031,13.35999966,0.860000014,1009.599976,6.150000095,10.22000027,169,0,1602138240,1602178432,0.709999979,0,,1,16093,2,264.2999878
4246220919,"26 Oct 2020, 15:08:56",Afternoon Run,Run,1018,2.92,FALSE,,activities/4246220919.gpx,1018,970,2920.899902,10.5,3.011237144,24.28007507,15.38010025,76.5,96.19999695,33.29999924,0.304700613,,233.7187958,7,30,1,2974.199951,1603724416,2,12.10000038,12.10000038,7.210000038,0.720000029,998.5,6.079999924,8,269,0,1603695360,1603731328,0.360000014,0,,0.469999999,16093,0,306.2999878
4257988675,"29 Oct 2020, 11:09:58",Lunch Run,Run,1553,4.72,FALSE,,activities/4257988675.gpx,1553,1511,4724.700195,5.400000095,3.126869678,37.56918716,28.76919937,76.59999847,96.19999695,10.39999962,0.186255217,,375.7558899,6,39,1,4781.700195,1603969152,5,12.25,12.25,11.85000038,0.970000029,1011.5,8.760000229,15.44999981,220,0.064300001,1603954816,1603990144,0.449999988,0.25999999,5,1,16093,1,273.1000061
4289193445,"5 Nov 2020, 10:48:04",Morning Ride,Ride,5853,34.91,FALSE,Carrera Zelos,activities/4289193445.gpx,5853,5853,34909.69922,14.60000038,5.964411259,516.7191772,516.7189941,109.1999969,221,14.80000019,0,111.5018921,727.6726685,5,105,1,,1604570368,3,7.880000114,6,7.230000019,0.959999979,1037.599976,2.960000038,5.480000019,270,0,1604560768,1604593664,0.660000026,0,,0.970000029,16093,1,273.8999939
4312672968,"9 Nov 2020, 10:57:47",Morning Ride,Ride,11022,55.59,FALSE,Carrera Zelos,activities/4312672968.gpx,11022,10376,55593.60156,15.5,5.357903004,1063.963257,1063.959961,101.0999985,343.6000061,22.5,0,119.0663986,1377.503174,6,273,1,,1604915968,2,10.02999973,10.02999973,7.5,0.839999974,1019.299988,1.320000052,1.75999999,124,0,1604906880,1604938752,0.800000012,0,,0.839999974,16093,0,292
4356511743,"18 Nov 2020, 16:04:35",Afternoon Run,Run,4398,12.07,FALSE,,activities/4356511743.gpx,4398,4239,12078.90039,5.199999809,2.849469185,72.10887146,63.40890121,76.69999695,96.30000305,9.300000191,0.072026424,,955.5579834,8,182,1,12160,1605715200,3,10.51000023,10.51000023,6.980000019,0.790000021,1013.700012,9.319999695,15.13000011,263,0,1605684992,1605716224,0.140000001,0,,0.920000017,16093,0,248.8000031
4369086509,"21 Nov 2020, 12:48:04",Lunch Run,Run,2173,6.4,FALSE,,activities/4369086509.gpx,2173,2131,6405.899902,12.19999981,3.006053448,43.17422867,38.77420044,76.59999847,96.19999695,13.5,0.068686679,,507.7580566,5,38,1,6461.5,1605959936,3,11.21000004,11.21000004,10.30000019,0.939999998,1026.5,6.730000019,11.42000008,235,0,1605944448,1605975296,0.239999995,0,,0.99000001,16093,1,276
4389257752,"25 Nov 2020, 14:02:26",Afternoon Run,Run,7982,21.36,FALSE,,activities/4389257752.gpx,7982,7684,21360.30078,5,2.779841185,108.8805161,115.1809998,77.19999695,96.19999695,8.5,-0.029493967,,1683.966675,8,330,1,21429.40039,1606312832,2,8.699999809,6.929999828,5.300000191,0.790000021,1014,3.029999971,4.090000153,336,0,1606290432,1606320640,0.360000014,0,,0.479999989,16093,0,291
4399833829,"28 Nov 2020, 00:53:50",Drunk run,Run,2250,6.25,FALSE,,activities/4399833829.gpx,2250,2246,6258.200195,4.699999809,2.786375761,39.77983475,33.67979813,78.09999847,96.30000305,9.899999619,0.097472116,,495.8135986,3,18,1,6309.5,1606521600,2,4.619999886,1.549999952,2.589999914,0.870000005,1015.299988,3.730000019,7.630000114,74,0,1606549888,1606579712,0.449999988,0,,0.720000029,16093,0,287.2999878
4438516605,"6 Dec 2020, 16:01:05",Afternoon Run,Run,1545,4.63,FALSE,,activities/4438516605.gpx,1545,1536,4635.899902,5.900000095,3.018164158,34.22013092,22.02009964,69.90000153,96.19999695,22.10000038,0.263163567,,370.0744019,7,49,1,4709.399902,1607270400,3,5.179999828,5.179999828,2.619999886,0.839999974,1002.599976,1.029999971,1.899999976,12,0,1607241728,1607270656,0.709999979,0,,0.899999976,16093,0,271.7000122
4475093059,"15 Dec 2020, 09:26:52",Double Puncture,Ride,15640,64.97,FALSE,Carrera Zelos,activities/4475093059.gpx,15640,12111,64973.19922,14.39999962,5.364809036,1034.06311,1034.060059,109.1999969,343.6000061,19.20000076,0,107.2055435,1447.68457,4,134,1,,1608022784,2,6.059999943,3.210000038,6.03000021,1,1000.5,3.900000095,11.47999954,196,0,1608020480,1608047232,0.039999999,0,,0.620000005,16093,0,272.3999939
4504253669,"22 Dec 2020, 13:32:22",Afternoon Run,Run,4565,10.89,FALSE,,activities/4504253669.gpx,4565,3902,10891.7002,5.900000095,2.791312218,321.4719849,321.7720032,139.1999969,432.3999939,26.10000038,-0.002754391,,953.7270508,7,124,1,12136.7002,1608642048,3,6.429999828,4.409999847,4.550000191,0.879999995,1012.299988,2.730000019,5.880000114,350,0,1608625664,1608652160,0.280000001,0,,0.889999986,16093,0,286
4511453355,"24 Dec 2020, 08:57:51",Morning Ride,Ride,7077,34.89,FALSE,Carrera Zelos,activities/4511453355.gpx,7077,5912,34893.5,13,5.902148247,516.8051147,516.8049927,109.1999969,221,14.30000019,0,111.855957,737.3413086,,,1,,1608796800,1,0.270000011,-3.410000086,-1.679999948,0.870000005,1022.299988,3.279999971,11.02000046,326,0,1608798464,1608825088,0.340000004,0,,0.01,16093,0,315.2000122
4547525956,"1 Jan 2021, 09:25:36",Morning Ride,Ride,2099,9.92,FALSE,Carrera Zelos,activities/4547525956.gpx,2099,1770,9920.299805,10.39999962,5.604689121,113.6527786,113.6529999,139.1999969,218.6999969,10.80000019,0,96.02326965,189.5067902,3,14,1,,1609491584,2,0.670000017,-3.00999999,0.670000017,1,1012.400024,3.380000114,5.78000021,329,0,1609489664,1609516672,0.589999974,0,,0.769999981,3106,0,335.3999939
4575902319,"6 Jan 2021, 10:11:11",Morning Ride,Ride,6365,34.97,FALSE,Carrera Zelos,activities/4575902319.gpx,6365,6305,34979,12.19999981,5.547819138,516.9689941,516.9689941,109.1999969,221,13.89999962,0,107.460495,755.4518433,4,70,1,,1609927168,3,1.090000033,-0.870000005,0.660000026,0.970000029,1024.400024,1.75,6.489999771,357,0,1609921536,1609949056,0.769999981,0,,0.920000017,3420,0,288.7000122
4608089588,"12 Jan 2021, 10:23:28",Morning Run,Run,7184,19.33,FALSE,,activities/4608089588.gpx,7184,6907,19330.19922,5.099999905,2.798639059,43.83668518,68.03669739,104.9000015,158.6000061,25.60000038,-0.125192702,,1523.619995,7,220,1,19388.90039,1610445568,1,-0.01,-1.960000038,-3.359999895,0.779999971,1014.200012,1.620000005,2.869999886,332,0,1610439680,1610467968,0.99000001,0,,0.129999995,16093,0,262.2000122
4657642925,"21 Jan 2021, 14:36:16",Afternoon Ride,Ride,6437,36.42,FALSE,Carrera Zelos,activities/4657642925.gpx,6437,6355,36422.80078,12.10000038,5.731360912,573.2294922,573.2290039,109.1999969,221,14.60000038,0,106.6092453,755.4127197,4,70,1,,1611237632,5,3.680000067,-1.590000033,1.830000043,0.879999995,979,8.159999847,15.27999973,260,0.189999998,1611216768,1611246592,0.280000001,1,5,0.779999971,8362,0,355.1000061
4700065096,"29 Jan 2021, 12:54:07",Lunch Ride,Ride,8549,47.08,FALSE,Carrera Zelos,activities/4700065096.gpx,8549,7916,47083.30078,14.39999962,5.947865009,652.1184692,652.117981,93,216.6000061,23,0,115.1805801,1016.626648,5,142,1,,1611921664,2,7.230000019,4.119999886,5.639999866,0.899999976,995,4.989999771,8.520000458,271,0,1611907200,1611938688,0.540000021,0,,0.790000021,13391,1,365.1000061
4711652505,"31 Jan 2021, 14:11:58",Afternoon Ride,Ride,828,4.18,FALSE,Carrera Zelos,activities/4711652505.gpx,828,730,4182.700195,11.69999981,5.729725838,39.22148895,39.2215004,139.1999969,165.1000061,9.5,0,101.6896057,82.77057648,1,1,1,,1612101632,3,1.889999986,-3.019999981,-1.429999948,0.790000021,999,5.909999847,11.27999973,117,0,1612079872,1612111616,0.610000014,0,,0.980000019,16093,0,342.8999939
4717518256,"1 Feb 2021, 14:52:33",Forgot to turn Strava off,Run,4250,10.95,FALSE,,activities/4717518256.gpx,4250,3878,10951.5,12.19999981,2.824007273,324.0604248,323.6600037,139.1999969,432.3999939,32.29999924,0.003652468,,957.1060791,8,175,1,12179.7002,1612188032,2,3.25,-0.239999995,1.529999971,0.879999995,999.5,3.930000067,7.980000019,93,0,1612166144,1612198144,0.639999986,0,,0.550000012,12339,0,349.2999878
4728095862,"3 Feb 2021, 14:05:36",Afternoon Ride,Ride,7928,47.34,FALSE,Carrera Zelos,activities/4728095862.gpx,7928,7702,47343.10156,13,6.146857738,672.0348511,672.0349731,109.1999969,221,15.30000019,0,116.1860886,997.7739868,6,203,1,,1612360832,3,3.880000114,2.269999981,3.880000114,1,993.5,1.809999943,2.460000038,331,0,1612338688,1612371200,0.720000029,0,,0.99000001,4822,0,362.8999939
4754121083,"8 Feb 2021, 09:46:10",Morning Run,Run,1102,3.17,FALSE,,activities/4754121083.gpx,1102,933,3178.600098,5.5,3.406859636,42.17986298,42.2798996,139.1999969,176.8999939,10.39999962,-0.003146039,,256.4054565,8,40,1,3262.899902,1612774784,2,-0.959999979,-7.460000038,-3.319999933,0.839999974,1010.400024,7.730000019,14.67000008,62,0,1612770176,1612803840,0.899999976,0,,0.860000014,2153,0,366.1000061
4763984615,"10 Feb 2021, 08:52:42",Morning Run,Run,1301,4.03,FALSE,,activities/4763984615.gpx,1301,1182,4029.300049,5.099999905,3.408883333,62.42974854,62.42969894,133.3000031,180.1999969,23.89999962,0,,332.4571838,6,31,1,4230.700195,1612944000,2,-3.299999952,-7.130000114,-6.869999886,0.75999999,1017.099976,2.670000076,7.349999905,30,0,1612942720,1612976896,0.970000029,0,,0.430000007,16093,0,370.8999939
4770569239,"11 Feb 2021, 11:12:18",Lunch Ride,Ride,13416,74.55,FALSE,Carrera Zelos,activities/4770569239.gpx,13416,12417,74551.20313,12.30000019,6.003962517,911.7905884,911.8909912,109.1999969,260.5,14.80000019,-0.000134136,108.7927551,1506.234131,7,396,1,,1613041152,1,-1.789999962,-7.610000134,-4.320000172,0.829999983,1027.900024,5.789999962,13.14999962,108,0,1613028992,1613063424,0,0,,0.25,16093,1,349.2999878
4795095274,"16 Feb 2021, 08:52:58",Morning Ride,Ride,5528,34.93,FALSE,Carrera Zelos,activities/4795095274.gpx,5528,5376,34934.80078,12.80000019,6.498288631,516.7200317,516.8200073,109.1999969,221,13.89999962,-0.000286248,127.377449,763.5283203,8,231,1,,1613462400,3,7.730000019,4.840000153,7.489999771,0.980000019,1003.5,4.789999962,10.32999992,208,0,1613460352,1613496064,0.159999996,0,,1,16093,0,398
4825382590,"21 Feb 2021, 10:42:36",First Gran Fondo!,Ride,18705,101.46,FALSE,Carrera Zelos,activities/4825382590.gpx,18705,17184,101459.1016,13.5,5.904277325,1349.465454,1349.569946,92,354.3999939,22.89999962,-9.86E-05,107.5405197,2060.502686,7,548,1,,1613901568,3,8.06000042,6.039999962,6.579999924,0.899999976,1006.400024,3.230000019,9.119999886,206,0,1613891712,1613928704,0.310000002,0,,0.949999988,16093,1,332
4918888933,"9 Mar 2021, 15:31:39",Afternoon Ride,Ride,5740,34.15,FALSE,Carrera Zelos,activities/4918888933.gpx,5740,5577,34153.60156,12.60000038,6.124009132,590.6917725,590.6920166,109.1999969,268.2000122,17.39999962,0,125.1869812,778.4570923,6,147,1,,1615302016,2,8.25,5.510000229,5.360000134,0.819999993,1015.700012,4.730000019,8.359999657,228,0,1615271936,1615312896,0.879999995,0,,0.839999974,16093,1,350.6000061
5038297107,"30 Mar 2021, 16:04:34",Afternoon Run,Run,1885,5.15,FALSE,,activities/5038297107.gpx,1885,1833,5151.799805,6.699999809,2.81058383,39.57940674,24.07939911,69.90000153,96.09999847,17.89999962,0.30086571,,411.7464905,9,91,1,5239.700195,1617120000,1,19.28000069,19.28000069,8.479999542,0.5,1024.800049,3.089999914,5.300000191,155,0,1617083392,1617129600,0.579999983,0,,0.289999992,16093,1,345.7000122
5049705317,"1 Apr 2021, 13:01:06",Afternoon Ride,Ride,4771,20.79,FALSE,Carrera Zelos,activities/5049705317.gpx,4771,4456,20795.40039,12.10000038,4.666831017,288.2941589,283.993988,64.5,148.3999939,32.09999847,0.02067765,84.00511169,417.3743591,2,21,1,,1617282048,2,12.84000015,12.84000015,6.539999962,0.649999976,1024.800049,6.610000134,9.56000042,58,0,1617255936,1617302656,0.660000026,0,,0.769999981,16093,3,346.2000122
5068839524,"4 Apr 2021, 13:05:47",Afternoon Ride,Ride,10230,55.35,FALSE,Carrera Zelos,activities/5068839524.gpx,10230,9480,55358.89844,13.60000038,5.839546204,655.0274048,650.7269897,4.400000095,161,36,0.007767495,105.2457047,1112.46814,7,302,1,,1617541248,1,11.81000042,11.81000042,4.860000134,0.620000005,1026,4.050000191,4.699999809,251,0,1617514752,1617562240,0.75999999,0,,0.25,16093,4,353.2000122
5074420295,"5 Apr 2021, 15:16:03",Afternoon Run,Run,1153,3.39,FALSE,,activities/5074420295.gpx,1153,1114,3390.800049,4.599999905,3.043806076,37.42055893,21.92055702,69.90000153,96.19999695,27.60000038,0.457119256,,272.9862671,,,1,3473.899902,1617634816,1,6.71999979,2.619999886,-5.860000134,0.400000006,1020.900024,7.309999943,10.31999969,357,0,1617601024,1617648640,0.800000012,0,,0.25,16093,2,395.2000122
5090996963,"8 Apr 2021, 12:32:36",I can go further than my phone can,Ride,10721,49.88,FALSE,Carrera Zelos,activities/5090996963.gpx,10721,9056,49879.89844,14.60000038,5.507939339,725.5394287,778.3389893,16.29999924,262.2000122,20.29999924,-0.105854265,108.0160751,1090.685791,6,238,1,,1617883136,3,10.01000023,10.01000023,4.110000134,0.670000017,1021.900024,6.190000057,7.269999981,253,0,1617859840,1617908224,0.899999976,0,,0.980000019,16093,3,337.3999939
5092547384,"8 Apr 2021, 18:10:00",rest of the ride,Ride,4500,25,FALSE,Carrera Zelos,,4500,4500,25000,,5.555555344,250,,,,,0,,,6,118,0,,,,,,,,,,,,,,,,,,,,,
5120078721,"13 Apr 2021, 15:40:10",Afternoon Run,Run,1045,3.37,FALSE,,activities/5120078721.gpx,1045,1034,3374.899902,7.900000095,3.263926506,37.60181808,21.30179977,69.09999847,96.30000305,17.60000038,0.482977271,,272.1375732,6,27,1,3463.100098,1618326016,2,11.65999985,11.65999985,5.110000134,0.639999986,1032,2.039999962,2.880000114,289,0,1618291200,1618340608,0.050000001,0,,0.75999999,16093,2,420.5
5126472149,"14 Apr 2021, 16:33:14",Afternoon Run,Run,1146,3.68,FALSE,,activities/5126472149.gpx,1146,1081,3685.699951,5.900000095,3.409528255,35.4654007,19.9654007,69.90000153,96.19999695,29.70000076,0.420544267,,295.3192749,6,28,1,3758.100098,1618416000,2,12.82999992,12.82999992,4.090000153,0.550000012,1031.699951,3.549999952,3.869999886,43,0,1618377472,1618427136,0.079999998,0,,0.560000002,16093,1,415
5131510763,"15 Apr 2021, 14:40:01",Afternoon Run,Run,1511,4.78,FALSE,,activities/5131510763.gpx,1511,1452,4782.600098,5.599999905,3.293801546,31.74175453,37.04180145,69.19999695,96.19999695,10,-0.110818386,,378.9463196,9,72,1,4822.299805,1618495232,2,10.68000031,10.68000031,0.730000019,0.5,1033,3.339999914,4.590000153,62,0,1618463744,1618513664,0.109999999,0,,0.819999993,16093,2,418.5
5148673286,"18 Apr 2021, 07:55:26",Morning Ride,Ride,17768,96.03,FALSE,Carrera Zelos,activities/5148673286.gpx,17768,15825,96030.79688,16.10000038,6.068296909,1097.924683,1097.420044,6.400000095,254.6000061,18.10000038,0.000520666,110.8052139,1955.144165,5,285,1,,1618729216,3,4.090000153,4.090000153,-0.07,0.74000001,1026.300049,1.00999999,1.080000043,53,0,1618722560,1618773120,0.200000003,0,,1,16093,0,364.3999939
5167224524,"21 Apr 2021, 12:32:53",First MTB in 8 months & first club ride,Ride,12987,27.81,FALSE,Roscoe 8,activities/5167224524.gpx,12987,8064,27810.80078,11.10000038,3.448760033,579.7435303,579.7440186,68.09999847,150.6999969,37.79999924,0,151.3363495,1360.716431,4,89,1,,1619006464,2,14.88000011,14.88000011,6.710000038,0.579999983,1020.599976,6.190000057,7.730000019,65,0,1618981376,1619032704,0.300000012,0,,0.720000029,16093,3,374.6000061
5190177453,"25 Apr 2021, 08:37:36",Tour de burrito ,Ride,13113,65.69,FALSE,Carrera Zelos,activities/5190177453.gpx,13113,10469,65690.70313,14.30000019,6.274782658,710.4065552,750.2069702,4.699999809,197.1999969,21.29999924,-0.060586963,109.9848022,1283.845459,4,116,1,,1619337600,2,6.340000153,2.49000001,0.239999995,0.649999976,1029.599976,6.28000021,10.73999977,68,0,1619326464,1619378688,0.449999988,0,,0.5,16093,2,315.7000122
5246125842,"5 May 2021, 12:38:51",Afternoon Ride,Ride,6391,15.85,FALSE,Roscoe 8,activities/5246125842.gpx,6391,4201,15854.59961,12.10000038,3.774006128,358.3050537,360.2050476,9.199999809,110.3000031,30.29999924,-0.011983904,152,711.9854736,,,1,,1620216064,2,8.909999847,5.909999847,3,0.660000026,1009.400024,5.840000153,6.5,289,0,1620189312,1620243712,0.819999993,0,,0.810000002,16093,3,382
5266704795,"9 May 2021, 08:46:00",Morning Ride,Ride,6111,16.91,FALSE,Roscoe 8,activities/5266704795.gpx,6111,3950,16912.59961,10.5,4.281671047,227.3441772,227.3441772,68.09999847,147,23.10000038,0,129.7822723,571.5935669,,,1,,1620547200,3,12.19999981,12.19999981,10.43000031,0.889999986,995.2999878,6.659999847,13.10999966,197,0,1620534528,1620589696,0.939999998,0,,1,16093,2,335.1000061
5297136304,"14 May 2021, 12:49:37",Afternoon Ride,Ride,22971,109.86,FALSE,Carrera Zelos,activities/5297136304.gpx,22971,19908,109866.5,15.19999981,5.51871109,1586.219971,1588.819946,21.5,189.1999969,25.79999924,-0.002366508,106.6428909,2367.199463,7,635,1,,1620993536,2,11.80000019,11.80000019,9.039999962,0.829999983,1010.299988,1.470000029,2.00999999,38,0,1620966016,1621022080,0.090000004,0,,0.860000014,16093,3,404.8999939
5312529824,"17 May 2021, 09:20:09",Morning Ride,Ride,20397,31.13,FALSE,Roscoe 8,activities/5312529824.gpx,20397,11403,31131.80078,13.89999962,2.730141163,1114.405396,1110.810059,223.8999939,499.7999878,49.20000076,0.011563739,156.2683258,1986.845215,5,205,1,,1621241984,2,8.56000042,6,8.039999962,0.970000029,1005.099976,4.480000019,7.610000134,300,0,1621225088,1621281792,0.189999998,0,,0.74000001,16093,2,393.6000061
5362484525,"26 May 2021, 16:47:26",Babysitting Harry,Ride,4590,16.56,FALSE,Carrera Zelos,activities/5362484525.gpx,4590,3411,16566.80078,12.30000019,4.856874943,148.7046661,147.9049988,9.100000381,97,23.29999924,0.004828935,89.33354187,339.7591248,3,28,1,,1622044800,2,14.94999981,14.94999981,8.449999809,0.649999976,1016.099976,3.809999943,3.809999943,299,0,1622001920,1622059904,0.50999999,0,,0.680000007,16093,2,388.8999939
5395421474,"1 Jun 2021, 16:23:19",Afternoon Ride,Ride,1836,6.1,FALSE,Carrera Zelos,activities/5395421474.gpx,1836,941,6102.100098,12.69999981,6.484697342,38.65909195,38.65909195,68.30000305,96.19999695,29.60000038,0,122.4236908,128.4487762,7,30,1,,1622563200,2,23.40999985,23.40999985,11.02000046,0.460000008,1012.700012,5.079999924,8,111,0,1622520064,1622578688,0.730000019,0,,0.870000005,16093,2,319.2999878
5407373680,"3 Jun 2021, 16:11:31",Afternoon Run,Run,1470,4.32,FALSE,,activities/5407373680.gpx,1470,1371,4321.799805,8,3.152297497,66.24520111,66.04520416,133.3000031,180.1999969,21,0.004627701,,354.4837341,,,1,4511,1622736000,2,19.45000076,19.45000076,14.18000031,0.720000029,1017.299988,3.49000001,5.519999981,165,0,1622691712,1622752384,0.800000012,0,,0.810000002,14234,2,334.5
5412583188,"4 Jun 2021, 14:37:59",Afternoon Ride,Ride,4232,20.27,FALSE,Roscoe 8,activities/5412583188.gpx,4232,4017,20276,11,5.047547817,381.0766602,381.177002,139.1999969,432.3999939,21.79999924,-0.000493194,183.7749023,823.1199341,4,44,1,,1622815232,2,17.79000092,17.79000092,8.149999619,0.529999971,1024.300049,2.359999895,3.849999905,331,0,1622778112,1622838784,0.829999983,0,,0.569999993,16093,4,362.1000061
5413749667,"4 Jun 2021, 19:39:07",Evening Run,Run,1318,3.68,FALSE,,activities/5413749667.gpx,1318,1213,3685.100098,5.699999809,3.038004875,62.21368408,61.71368408,133.3000031,180.1999969,23.20000076,0.013568153,,304.6155396,,,1,3876.399902,1622833152,2,17.25,17.25,10.10000038,0.629999995,1024,1.389999986,1.470000029,341,0,1622778112,1622838784,0.829999983,0,,0.330000013,16093,0,357.2999878
5424818753,"6 Jun 2021, 14:41:18",Stuck behind a JCB :(,Ride,3969,20.29,FALSE,Roscoe 8,activities/5424818753.gpx,3969,3862,20294,11.5,5.254790306,380.9884338,380.9880066,139.1999969,432.3999939,23.20000076,0,192.4528351,828.7276611,4,42,1,,1622988032,2,18.09000015,18.09000015,11.94999981,0.670000017,1024,2.210000038,3.109999895,245,0,1622950784,1623011712,0.889999986,0,,0.829999983,16093,4,355.7999878
5429300270,"7 Jun 2021, 09:25:49",Morning Ride,Ride,17039,44.59,FALSE,Roscoe 8,activities/5429300270.gpx,17039,13258,44592.30078,14.30000019,3.36342597,1086.04834,1087.550049,139.6999969,523.5,37.59999847,-0.00336381,140.3650055,2074.969482,6,349,1,,1623056384,3,17.05999947,17.05999947,13.97000027,0.819999993,1022.5,2.50999999,3.410000086,168,0,1623037184,1623098368,0.920000017,0,,1,16093,3,336
5441280050,"9 Jun 2021, 14:50:43",Afternoon Ride,Ride,4020,20.24,FALSE,Roscoe 8,activities/5441280050.gpx,4020,3857,20247.09961,12.80000019,5.249442577,380.8766479,380.8766479,139.1999969,432.3999939,23.10000038,0,189.579422,815.2967529,,,1,,1623247232,2,21.43000031,21.43000031,13.46000004,0.600000024,1018.200012,4.690000057,7.400000095,233,0,1623209856,1623271168,0.980000019,0,,0.779999971,13510,4,327.3999939
