Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Commute,Activity Gear,Filename,Elapsed Time2,Moving Time,Distance3,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Watts,Calories,Perceived Exertion,Perceived Relative Effort,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
5446497841,"10 Jun 2021, 09:19:18",A very chill lap of Gisburn ,Ride,17973,46.18,FALSE,Roscoe 8,activities/5446497841.gpx,17973,12028,46182.80078,12.69999981,3.839607477,879.227478,883.727478,124.9000015,348,26.10000038,-0.009743887,137.7433777,1847.306885,4,133,1,,1623315584,3,16.96999931,16.96999931,14.15999985,0.839999974,1018.400024,3.99000001,8.489999771,231,0,1623296384,1623357696,0.01,0,,0.980000019,16093,3,317.2000122
5457504253,"12 Jun 2021, 09:36:38",Horton to Bainbridge,Ride,18516,62.9,FALSE,Roscoe 8,activities/5457504253.gpx,18516,15146,62899.69922,12.80000019,4.152891636,1315.376831,1316.780029,216.3999939,591.4000244,26.10000038,-0.002225766,145.8660889,2463.354492,5,273,1,,1623488384,2,12.46000004,12.46000004,7.920000076,0.74000001,1022.900024,4.610000134,6.670000076,277,0,1623469056,1623530624,0.07,0,,0.74000001,16093,3,314.2000122
5473994751,"15 Jun 2021, 09:42:46",Morning Ride,Ride,16110,53.45,FALSE,Roscoe 8,activities/5473994751.gpx,16110,13710,53452.39844,13.89999962,3.898789167,1220.531372,1397.931396,116.5,545.0999756,35.79999924,-0.331884056,149.3032532,2282.346436,5,247,1,,1623747584,2,12.56000042,12.56000042,8.75,0.779999971,1022.200012,2.460000038,3.24000001,234,0,1623728256,1623789952,0.170000002,0,,0.870000005,16093,3,310.2000122
5480960192,"16 Jun 2021, 17:21:30",Post bottomless brunch ride,Ride,1738,9.68,FALSE,Carrera Zelos,activities/5480960192.gpx,1738,1556,9679.799805,13,6.22095108,121.8905563,118.1910019,68.09999847,111.1999969,17,0.03822393,130.121048,225.752121,7,49,1,,1623862784,2,21.61000061,21.61000061,13.77999973,0.610000014,1008.599976,3.269999981,4.010000229,207,0,1623815680,1623875456,0.200000003,0,,0.769999981,16093,2,331.7999878
5486721550,"17 Jun 2021, 18:27:49",Evening Run,Run,1355,4.58,FALSE,,activities/5486721550.gpx,1355,1327,4587.200195,6.199999809,3.456820011,35.71190643,20.21190453,69.90000153,96.19999695,17.39999962,0.337896764,,366.8053894,7,42,1,4667.799805,1623952768,3,18.81999969,18.81999969,12.17000008,0.649999976,1013.200012,3.5,7.059999943,13,0,1623902080,1623961856,0.239999995,0,,1,16093,1,336
5490307682,"18 Jun 2021, 13:21:13",Afternoon Run,Run,1329,4.55,FALSE,,activities/5490307682.gpx,1329,1292,4550.299805,5.699999809,3.521903992,32.92351151,21.2234993,73.90000153,96.19999695,9.300000191,0.257125914,,362.6876831,,,1,4615.399902,1624021248,5,15.38000011,15.38000011,11.27999973,0.769999981,1015,6.019999981,9.649999619,28,0.124399997,1623988480,1624048384,0.270000011,1,5,1,16093,4,331.7000122
5506244197,"21 Jun 2021, 08:40:17",BPW with the Bike Shop Lads,Ride,24423,33.48,FALSE,Roscoe 8,activities/5506244197.gpx,24423,12117,33481,11.19999981,2.763142586,1177.060181,1177.76001,240.3000031,499.6000061,43.40000153,-0.002090738,153.0446625,2067.70752,4,134,1,,1624262400,3,12.10000038,12.10000038,8.819999695,0.800000012,1011.099976,5.360000134,10.32999992,68,0,1624247808,1624307840,0.389999986,0,,0.920000017,16093,2,342
5517405952,"23 Jun 2021, 14:43:25",100th Cycle on Strava,Ride,8203,47.47,FALSE,Carrera Zelos,activities/5517405952.gpx,8203,6875,47477.30078,14.5,6.905788898,542.1764526,541.5759888,5.800000191,161,17.89999962,0.001263762,133.0724945,1020.083862,9,343,1,,1624456832,2,19.77000046,19.77000046,9.140000343,0.5,1023.799988,2.710000038,3.319999933,255,0,1624420480,1624480384,0.460000008,0,,0.610000014,16093,5,339.2999878
5523598033,"24 Jun 2021, 19:14:01",Evening Run,Run,1349,4.34,FALSE,,activities/5523598033.gpx,1349,1314,4346.200195,5.400000095,3.307610273,35.14294815,14.74294853,69.90000153,97,14.69999981,0.469375551,,349.2187195,,,1,4444,1624561152,5,18.60000038,18.60000038,13.82999992,0.74000001,1019.700012,4.829999924,6.880000114,246,0.266600013,1624506880,1624566784,0.5,1,5,0.800000012,16093,0,327.5
5543449340,"28 Jun 2021, 15:37:34",Afternoon Ride,Ride,2949,18.04,FALSE,Carrera Zelos,activities/5543449340.gpx,2949,2729,18045.59961,14,6.612532139,254.9014893,252.1014862,26.29999924,150.5,16.20000076,0.015516248,146.3841705,445.4228821,7,87,1,,1624892416,3,17.54000092,17.80999947,16.57999992,0.939999998,1015.700012,3.859999895,5.019999981,22,0,1624852608,1624912384,0.649999976,0,,1,16093,3,342.2999878
5553533688,"30 Jun 2021, 13:23:10",Finishing the Everest Month Challenge,Ride,8709,48.62,FALSE,Carrera Zelos,activities/5553533688.gpx,8709,7560,48623.80078,16.70000076,6.43171978,867.2658081,868.1660156,15.19999981,161,21.70000076,-0.001850945,142.2120819,1198.762573,7,241,1,,1625058048,3,20.07999992,20.12000084,15.63000011,0.75999999,1017.5,2.529999971,4.139999866,357,0,1625025536,1625085184,0.720000029,0,,0.980000019,16093,4,336.7000122
5583942465,"6 Jul 2021, 12:41:35",FTP Test 211W,Ride,1200,0,FALSE,,,1200,1200,0,,0,,,,,,0,,,10,73,0,,,,,,,,,,,,,,,,,,,,,
5621265348,"13 Jul 2021, 10:05:32",Ingleborough ,Hike,20074,14.53,FALSE,,activities/5621265348.gpx,20074,13948,14534.09961,6.400000095,1.042020321,549.4035034,616.2034912,157.1999969,724.2000122,50,-0.459608793,,1142.119751,2,65,1,,1626170368,2,17.68000031,17.71999931,15.14000034,0.850000024,1016.299988,2.640000105,3.619999886,327,0,1626148480,1626208640,0.119999997,0,,0.870000005,16093,3,328.2000122
5705472328,"29 Jul 2021, 10:00:08",Afternoon Swim,Swim,3300,"1300",FALSE,,,3300,3300,1300,,0.393939376,,,,,,0,,,7,105,0,,,,,,,,,,,,,,,,,,,,,
5722435836,"1 Aug 2021, 16:08:51",Afternoon Run,Run,1307,4.18,FALSE,,activities/5722435836.gpx,1307,1256,4182,6.800000191,3.329617739,65.1835556,65.08355713,133.3000031,180.1999969,20,0.0023912,,343.3565063,8,54,1,4369.399902,1627833600,2,15.89000034,15.89000034,12.64000034,0.810000002,1013.099976,2.160000086,3.579999924,34,0,1627791744,1627848448,0.790000021,0,,0.839999974,16093,2,341.2000122
5733092315,"3 Aug 2021, 16:54:11",Afternoon Run,Run,1822,6.06,FALSE,,activities/5733092315.gpx,1822,1773,6061.799805,6.199999809,3.418951035,29.95476151,30.55476189,77.90000153,97.5,4,-0.00989805,,477.5982666,6,46,1,6077.700195,1628006400,3,20.84000015,20.84000015,12.22999954,0.579999983,1012.099976,2.349999905,2.730000019,313,0,1627965568,1628020608,0.850000024,0,,0.99000001,16093,2,331.2000122
5776723865,"11 Aug 2021, 11:00:54",Evening Swim,Swim,1800,500,FALSE,,,1800,1800,500,,0.277777791,,,,,,0,,,4,20,0,,,,,,,,,,,,,,,,,,,,,
5779879614,"12 Aug 2021, 10:16:51",First ride after ankle sprain,Ride,1463,9.08,FALSE,Carrera Zelos,activities/5779879614.gpx,1463,1378,9079.5,11.30000019,6.588896751,54.54456329,55.14459991,75.30000305,97.40000153,11,-0.006608293,80.08808136,123.0529327,4,15,1,,1628762368,5,19.17000008,19.17000008,15.02000046,0.769999981,1017.900024,4.300000191,6.630000114,216,0.105099998,1628743936,1628797184,0.150000006,1,5,0.839999974,16093,3,321.7999878
5802087772,"16 Aug 2021, 14:12:09",Afternoon Run,Run,802,2.06,FALSE,,activities/5802087772.gpx,802,776,2062.199951,4.900000095,2.657474279,9.87142849,10.47142887,87,97.59999847,3.400000095,-0.029095141,,162.3741302,2,3,1,2066.300049,1629122432,2,19.90999985,19.90999985,10.84000015,0.560000002,1019.299988,6.380000114,8.819999695,305,0,1629090048,1629142272,0.289999992,0,,0.819999993,16093,3,319.5
5802160771,"16 Aug 2021, 11:00:57",Afternoon Swim,Swim,5100,"2000",FALSE,,,5100,5100,2000,,0.392156869,,,,,,0,,,6,134,0,,,,,,,,,,,,,,,,,,,,,
5802170494,"15 Aug 2021, 11:00:30",Afternoon Swim,Swim,2820,900,FALSE,,,2820,2820,900.0001221,,0.319148928,0,,,,,0,,,5,50,0,,,,,,,,,,,,,,,,,,,,,
5824914927,"20 Aug 2021, 18:31:15",Evening Run,Run,573,1.56,FALSE,,activities/5824914927.gpx,573,498,1567.5,5.800000191,3.147590399,25.46058464,23.76058388,55.09999847,77.80000305,15.19999981,0.108452953,,128.0730591,7,15,1,1629.800049,1629482368,3,19.12000084,19.17000008,15.52000046,0.800000012,1014.900024,3.819999933,7.309999943,212,0,1629435904,1629487488,0.439999998,0,,0.980000019,16093,0,308.6000061
5827237445,"20 Aug 2021, 11:30:48",Morning Swim,Swim,3960,"2000",FALSE,,,3960,3960,2000,,0.50505048,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,
5833739195,"22 Aug 2021, 09:23:06",Morning Ride,Ride,6227,40.51,FALSE,Carrera Zelos,activities/5833739195.gpx,6227,5847,40516.10156,14.89999962,6.929382801,495.6654358,496.1654358,5.300000191,161.3000031,14.69999981,-0.001234077,136.0579376,887.0167847,7,186,1,,1629622784,2,17.46999931,17.46999931,14.56000042,0.829999983,1018.5,2.99000001,3.24000001,312,0,1629608960,1629660032,0.50999999,0,,0.460000008,16093,2,320.5
5834204296,"22 Aug 2021, 11:14:38",Lunch Run,Run,4202,10.19,FALSE,,activities/5834204296.gpx,4202,3993,10197.7998,4.900000095,2.553919315,69.39099884,47.69100189,75.59999847,97.59999847,16.29999924,0.212790996,,810.2990112,9,199,1,10311.5,1629629952,2,19.94000053,19.96999931,15.61999989,0.75999999,1019.099976,2.920000076,3.029999971,304,0,1629608960,1629660032,0.50999999,0,,0.600000024,16093,4,320.7999878
5845036147,"24 Aug 2021, 13:01:42",Afternoon Ride,Ride,1964,9.03,FALSE,Carrera Zelos,activities/5845036147.gpx,1964,1839,9032.299805,14.80000019,4.911528111,119.5387802,120.3387833,68.09999847,111.3000031,20,-0.008857102,96.04193878,196.9325562,1,4,1,,1629810048,1,21.21999931,21.21999931,12.93000031,0.589999974,1029.5,5.519999981,7.900000095,64,0,1629781888,1629832576,0.579999983,0,,0.159999996,16093,5,304.8999939
5867475585,"28 Aug 2021, 14:19:15",Afternoon Ride,Ride,6387,39.03,FALSE,Carrera Zelos,activities/5867475585.gpx,6387,6160,39038.60156,16.5,6.337435246,648.9978638,649.197998,12.69999981,200.1000061,16.29999924,-0.000512313,134.4493713,923.4520264,6,162,1,,1630159232,2,21.12999916,21.12999916,12.34000015,0.569999993,1027.199951,4.059999943,5.110000134,40,0,1630128000,1630177664,0.709999979,0,,0.379999995,16093,4,308.2999878
5963583644,"15 Sep 2021, 08:31:31",Morning Ride,Ride,9328,26.04,FALSE,Roscoe 8,activities/5963583644.gpx,9328,7054,26042.40039,11.80000019,3.691862822,450.3548889,449.1548767,1.5,145.3999939,21.70000076,0.00460787,125.932724,990.4873047,,,1,,1631692800,2,26.29999924,28.18000031,22.29000092,0.790000021,1020.299988,1.909999967,2.450000048,253,0,1631681280,1631725952,0.319999993,0,,0.569999993,16093,3,294
6026318054,"27 Sep 2021, 08:11:32",Morning Run,Run,812,2.7,FALSE,,activities/6026318054.gpx,812,800,2700.699951,5.599999905,3.375874996,31.16374969,16.76375008,76.09999847,97.59999847,11.89999962,0.533195078,,218.3167114,,,1,2778.199951,1632729600,2,12.14999962,12.14999962,10.65999985,0.910000026,1005.5,6.980000019,12.61999989,232,0,1632722816,1632765568,0.709999979,0,,0.75,16093,1,296.1000061
6146525237,"21 Oct 2021, 17:04:16",Evening Run,Run,1523,4.73,FALSE,,activities/6146525237.gpx,1523,1490,4729.899902,7.166000366,3.174429417,71.89839172,57.19839096,55.29999924,97.59999847,30.17279434,0.31078881,,386.9695435,,,1,4924.399902,1634835584,1,10.43999958,10.43999958,5.96999979,0.74000001,1015.799988,3.180000067,4.900000095,332,0,1634798720,1634835968,0.540000021,0,,0.140000001,16093,0,291.2000122
6150709957,"22 Oct 2021, 16:09:18",Afternoon Run,Run,2117,6.69,FALSE,,activities/6150709957.gpx,2117,2030,6690.640137,5.704003811,3.295881748,53.9564209,32.25642014,75.40000153,97.59999847,12.73410606,0.324333698,,533.8080444,,,1,6793,1634918400,2,12.93999958,12.93999958,7.380000114,0.689999998,1022.5,4.590000153,7.349999905,290,0,1634885248,1634922240,0.569999993,0,,0.579999983,16093,0,269.5
6155464117,"23 Oct 2021, 14:03:38",Afternoon Ride,Ride,6466,32.64,FALSE,Carrera Zelos,activities/6155464117.gpx,6466,5784,32647.60938,14.68203163,5.644469261,511.7190247,512.0189819,13.30000019,141.8999939,16.51169014,-0.000918903,117.6180038,758.5372925,,,1,,1634997632,2,14.32999992,14.32999992,8.329999924,0.670000017,1022.5,5.949999809,8.350000381,204,0.0086,1634971776,1635008512,0.600000024,0.02,5,0.850000024,16093,1,262.1000061
6169302888,"26 Oct 2021, 14:23:13",Afternoon Run,Run,1136,3.62,FALSE,,activities/6169302888.gpx,1136,1101,3624.629883,5.187988281,3.292125225,41.20253754,19.40253639,75.40000153,97.59999847,14.04495335,0.601440728,,292.521759,,,1,3722.5,1635256832,3,17.82999992,17.82999992,13.40999985,0.75,1017.099976,6.46999979,11.82999992,238,0.0146,1635231360,1635267328,0.689999998,0.029999999,5,0.879999995,16093,1,248
6200907119,"2 Nov 2021, 09:59:28",Morning Ride,Ride,7304,35.81,FALSE,Carrera Zelos,activities/6200907119.gpx,7304,5768,35813.48047,12.87792969,6.208994389,614.3556519,614.3560181,108.8000031,268.1000061,20.41874313,0,134.8765717,867.4371338,,,1,,1635843584,3,7.130000114,5.230000019,6.900000095,0.980000019,995.2000122,2.75999999,6.5,238,0,1635837184,1635870720,0.920000017,0,,0.99000001,16093,0,350.2999878
6215736406,"5 Nov 2021, 16:36:56",Afternoon Run,Run,1788,5.62,FALSE,,activities/6215736406.gpx,1788,1679,5621.660156,5.988321781,3.348219156,51.85263443,30.15263367,75.40000153,97.59999847,13.07190609,0.386006981,,449.9373779,,,1,5725.700195,1636128000,2,11.31000042,11.31000042,7.789999962,0.790000021,1028.400024,2.859999895,3.940000057,267,0,1636096384,1636130304,0.039999999,0,,0.870000005,16093,0,259.8999939
6238991685,"10 Nov 2021, 13:40:56",Afternoon Ride,Ride,8903,49.41,FALSE,Carrera Zelos,activities/6238991685.gpx,8903,8092,49411.66016,14.421875,6.106235981,677.5151367,678.1149902,5,197.6000061,14.00607872,-0.001214288,116.9186707,1054.908081,,,1,,1636549248,3,13.71000004,13.72000027,13.55000019,0.99000001,1023,2.549999952,3.970000029,236,0,1636528896,1636561792,0.230000004,0,,0.99000001,16093,1,284.7999878
6399291870,"18 Dec 2021, 16:14:07",Afternoon Run,Run,937,2.8,FALSE,,activities/6399291870.gpx,937,873,2804.959961,6.608007908,3.213012457,28.57114029,27.87113953,75.40000153,97.5,11.86623001,0.024955792,,224.9176025,,,1,2862.199951,1639843200,2,7.929999828,5.760000229,6.78000021,0.920000017,1037.800049,3.440000057,7.489999771,72,0,1639815168,1639843456,0.49000001,0,,0.479999989,16093,0,317.5
6491917266,"8 Jan 2022, 15:35:31",Afternoon Run,Run,1380,4.2,FALSE,,,1380,1380,4200,,3.043478012,0,,,,,0,,330.0447083,7,44,0,,,,,,,,,,,,,,,,,,,,,
6507218260,"11 Jan 2022, 15:40:00",Grimwith Reservoir,Run,2400,6.85,FALSE,,,2400,2400,6850,,2.854166746,91,,,,,0,,538.2871704,6,63,0,,,,,,,,,,,,,,,,,,,,,
6534286863,"16 Jan 2022, 16:30:28",Afternoon run,Run,1620,5,FALSE,,,1620,1620,5000,,3.086419821,,,,,,0,,392.9103699,6,42,0,,,,,,,,,,,,,,,,,,,,,
6542670730,"18 Jan 2022, 11:41:54",It's been a while,Ride,3267,14.11,FALSE,Roscoe 8,activities/6542670730.gpx,3267,3065,14113.4502,10.68613243,4.604714394,185.8592072,186.7590027,68.19999695,147.3000031,13.67978096,-0.006376896,130.7140503,446.7118225,4,34,1,,1642503552,2,3.329999924,1.830000043,2.869999886,0.970000029,1037.699951,1.659999967,2.930000067,151,0,1642493184,1642523776,0.529999971,0,,0.670000017,16093,1,307
6553444991,"20 Jan 2022, 11:23:58",First time in the quantocks,Ride,7682,16.77,FALSE,Roscoe 8,activities/6553444991.gpx,7682,6152,16771.60938,14.91956997,2.726204395,606.0977173,605.9979858,111.6999969,303.2999878,49.22738647,0.000596246,152.0656586,1043.093628,5,111,1,,1642676352,1,4.800000191,1.850000024,0.589999974,0.74000001,1038.599976,3.599999905,5.53000021,19,0,1642665984,1642696960,0.589999974,0,,0.230000004,16093,1,285.7999878
6573782740,"24 Jan 2022, 11:12:13",Lunch Ride,Ride,4964,21.18,FALSE,Roscoe 8,activities/6573782740.gpx,4964,4522,21188.58008,11.69998741,4.685665607,279.0605774,279.2609863,68.19999695,147.3000031,14.593009,-0.000943905,138.9980927,700.8320923,4,50,1,,1643021952,2,3.039999962,0.720000029,1.379999995,0.889999986,1034,2.349999905,2.859999895,114,0,1643011200,1643042816,0.720000029,0,,0.680000007,16093,1,324
6579834735,"25 Jan 2022, 15:37:27",Afternoon Run,Run,2222,6.71,FALSE,,activities/6579834735.gpx,2222,2051,6717.290039,6.557999611,3.275129318,54.07845306,33.27845383,75.40000153,97.59999847,11.3821249,0.309648693,,535.6939697,4,22,1,6817,1643122816,1,5.079999924,5.079999924,0.819999993,0.74000001,1034.800049,1.340000033,1.820000052,287,0,1643097600,1643129344,0.75999999,0,,0.219999999,16093,0,338.5
6585128798,"26 Jan 2022, 15:46:23",Afternoon Run,Run,971,3.18,FALSE,,activities/6585128798.gpx,971,909,3185.110107,7.397997856,3.503971577,32.06285858,31.86289978,75.30000305,97.59999847,12.1495533,0.006279218,,254.739502,8,39,1,3241.699951,1643209216,1,7.260000229,4.510000229,2.349999905,0.709999979,1033,4.25,6.809999943,249,0,1643183872,1643215744,0.800000012,0,,0.07,16093,0,325.2000122
6599227638,"29 Jan 2022, 10:03:22",Mynydd Llangorse,Ride,12440,31.88,FALSE,Roscoe 8,activities/6599227638.gpx,12440,9953,31883.2207,12.53632832,3.203377962,736.9273682,736.927002,155.3000031,415.2000122,38.22052002,0,133.7550964,1484.358765,4,110,1,,1643450368,3,9.670000076,6.260000229,8.409999847,0.920000017,1028.699951,7.929999828,16.42000008,251,0,1643443072,1643475328,0.910000026,0,,0.930000007,16093,0,301.7000122
6620540318,"2 Feb 2022, 15:08:15",Afternoon Run,Run,2268,7.25,FALSE,,activities/6620540318.gpx,2268,2167,7251.319824,6.996000767,3.34624815,54.04674149,53.74670029,75.30000305,97.59999847,11.74068642,0.004137178,,575.2128906,6,57,1,7319.899902,1643814016,2,10.22999954,10.22999954,5.929999828,0.75,1023.599976,4.329999924,6.650000095,265,0,1643788032,1643821440,0.059999999,0,,0.600000024,16093,0,283.1000061
6645239991,"7 Feb 2022, 13:29:35",Afternoon Run,Run,3314,10.24,FALSE,,activities/6645239991.gpx,3314,3201,10244.05957,5.617999077,3.200268507,69.86505127,48.1651001,75.5,97.59999847,11.98737717,0.21183008,,813.65448,7,102,1,10354.2002,1644238848,2,9.270000458,6.590000153,6.179999828,0.810000002,1027.199951,5.21999979,9.760000229,238,0,1644219648,1644253952,0.230000004,0,,0.709999979,16093,1,320.6000061
6656293193,"9 Feb 2022, 15:31:01",Afternoon Run,Run,808,2.73,FALSE,,activities/6656293193.gpx,808,794,2736.030029,5.37400198,3.445881605,32.36346436,10.66349983,75.30000305,97.59999847,12.54704952,0.793119967,,221.9786377,7,25,1,2824.800049,1644418816,5,11.34000015,11.34000015,8.81000042,0.839999974,1022.599976,3.569999933,6.230000019,258,0.060600001,1644392192,1644427008,0.289999992,1,5,0.980000019,16093,0,318.5
6697552947,"17 Feb 2022, 15:30:10",Afternoon Ride,Ride,5991,20.91,FALSE,Roscoe 8,activities/6697552947.gpx,5991,4665,20914.90039,12,4.483365536,278.6795044,278.7799988,68.19999695,147.3000031,18.78775978,-0.000478128,134.6199951,700.2225342,8,200,1,,1645110016,2,10.23999977,10.23999977,3.980000019,0.649999976,1011.900024,9.699999809,15.80000019,263,0,1645082496,1645118976,0.540000021,0,,0.680000007,16093,1,308.5
6707164697,"19 Feb 2022, 16:18:30",Afternoon Run,Run,878,3.01,FALSE,,activities/6707164697.gpx,878,844,3016.280029,6.008008003,3.573791504,32.26300049,29.46299934,75.40000153,97.59999847,12.34566975,0.092829578,,241.6791687,9,42,1,3075.5,1645286400,8,8.5,4.199999809,6.71999979,0.889999986,1006.799988,10.09000015,18.31999969,266,0,1645255040,1645292032,0.610000014,0,,0.970000029,16093,0,436.2000122
6712701889,"20 Feb 2022, 16:05:18",Afternoon Activity,Workout,2400,0,FALSE,,,2400,2400,0,,0,,,,,,0,,,8,103,0,,,,,,,,,,,,,,,,,,,,,
6740707968,"26 Feb 2022, 10:12:40",The Gap,Ride,12671,33.78,FALSE,Roscoe 8,activities/6740707968.gpx,12671,10883,33779.66016,12.75292969,3.103892326,764.3911743,764.0910034,123.8000031,601.2999878,27.74489403,0.000888108,127.0902023,1542.179321,6,287,1,,1645869568,3,5.659999847,2.230000019,3.920000076,0.889999986,1027.099976,4.849999905,12.60000038,176,0,1645859200,1645897728,0.860000014,0,,0.910000026,16093,1,339.2999878
6747266002,"27 Feb 2022, 14:59:07",Afternoon Ride,Ride,3430,14.24,FALSE,Roscoe 8,activities/6747266002.gpx,3430,3120,14239.13965,12.48066044,4.563827038,186.1478424,186.2478485,68.09999847,147.8999939,14.86408043,-0.00070229,131.2971954,456.7566833,,,1,,1645970432,1,10.73999977,10.73999977,2.819999933,0.579999983,1021.099976,6.510000229,9.479999542,159,0,1645945216,1645984128,0.899999976,0,,0.280000001,16093,1,362.1000061
6776194585,"5 Mar 2022, 11:05:22",The Calf,Ride,7466,14.29,FALSE,Roscoe 8,activities/6776194585.gpx,7466,6094,14291.48047,10.96796894,2.345172405,723.3141479,723.3140259,131,676.9000244,46.99642944,0,175.1152649,1189.873169,7,194,1,,1646477952,2,5.03000021,1.179999948,1.75,0.790000021,1028.800049,5.440000057,9.289999962,17,0,1646463104,1646502912,0.109999999,0,,0.340000004,16093,1,366.6000061
6782794349,"6 Mar 2022, 09:33:48",Birdsall Blast 3,Ride,20025,31.48,FALSE,Roscoe 8,activities/6782794349.gpx,20025,14036,31488.75,12.62617207,2.243427515,717.4171753,732.8171997,78.09999847,239.3000031,33.5907135,-0.048906356,148.3377075,2321.505859,,,1,,1646557184,2,5.130000114,1.879999995,1.269999981,0.75999999,1032.699951,4.25,7.210000038,44,0,1646548864,1646589056,0.140000001,0,,0.49000001,16093,1,365.1000061
6787567397,"7 Mar 2022, 15:00:00",Afternoon Run,Run,1200,4,FALSE,,,1200,1200,4000,,3.333333254,42,,,,,0,,314.3282776,7,38,0,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
